iteration,max return,median return,avg return,min return,std return,avg rollout len,num total samples,explained var critic,loss improv critic,avg grad norm critic,loss after,KL(old_new),avg expl strat std,expl strat entropy,avg grad norm policy
77,545.3254,458.8666,363.3437,-391.7301,260.0741,1000.0,780000,0.9182000160217285,15.52910041809082,1.0,-2.2202999591827393,0.0012000000569969416,0.4997999966144562,-2.7702999114990234,0.4445
78,522.0054,436.413,211.7902,-653.5621,434.2984,1000.0,790000,0.9641000032424927,15.74779987335205,1.0,-0.57669997215271,0.001500000013038516,0.49729999899864197,-2.7978999614715576,0.5128
79,534.5731,421.9252,340.8265,-642.2887,329.9462,1000.0,800000,0.9366000294685364,12.585399627685547,1.0,-1.6030999422073364,0.001500000013038516,0.4927999973297119,-2.8541998863220215,0.5703
80,547.823,441.0556,357.2343,-74.9175,188.7132,1000.0,810000,0.8615999817848206,20.530099868774414,1.0,-1.2960000038146973,0.0013000000035390258,0.4885999858379364,-2.905100107192993,0.5856
81,703.3723,485.0915,366.763,-355.7931,335.0193,1000.0,820000,0.95169997215271,16.842300415039062,1.0,-1.6461999416351318,0.0012000000569969416,0.486299991607666,-2.9346001148223877,0.5844
82,604.4816,415.9578,309.8858,-177.2972,231.0413,1000.0,830000,0.9383000135421753,12.893699645996094,1.0,-0.906000018119812,0.00139999995008111,0.4823000133037567,-2.9844000339508057,0.6705
83,565.5204,470.3586,255.1092,-618.276,420.6094,1000.0,840000,0.9666000008583069,15.225500106811523,1.0,-0.41290000081062317,0.0015999999595806003,0.4814999997615814,-2.9941000938415527,0.6246
84,583.6228,467.0607,158.2867,-596.5256,455.7449,1000.0,850000,0.9715999960899353,15.310700416564941,1.0,0.41679999232292175,0.0012000000569969416,0.47909998893737793,-3.0236001014709473,0.6523
85,679.728,500.0041,401.9716,-653.5685,358.6208,1000.0,860000,0.9520999789237976,17.63599967956543,1.0,-1.5636999607086182,0.0013000000035390258,0.47679999470710754,-3.0518999099731445,0.6217
86,566.2423,476.58,273.038,-651.3483,439.7965,1000.0,870000,0.9681000113487244,8.325499534606934,1.0,-0.2962999939918518,0.001500000013038516,0.47429999709129333,-3.084700107574463,0.6259
87,638.2309,547.4033,307.6241,-640.0872,446.856,1000.0,880000,0.9729999899864197,21.162500381469727,1.0,-0.8345999717712402,0.0017000000225380063,0.47099998593330383,-3.124000072479248,0.6455
88,616.0311,556.8024,428.1175,-438.6479,304.3523,1000.0,890000,0.9369999766349792,9.279899597167969,1.0,-1.4048999547958374,0.0010999999940395355,0.46810001134872437,-3.161600112915039,0.7548
