iteration,curr policy return,max return,median return,min return,avg return,std return,avg rollout len,num total samples,min mag policy param,max mag policy param,min expl strat std,avg expl strat std,max expl strat std,expl strat entropy
138,1329.1019,1384.6244,1024.9171,51.237,746.7494,502.7396,608.901,7500072,0.12728556990623474,-6.125278949737549,0.41179999709129333,0.4756999909877777,0.5016999840736389,-35.77949905395508
139,1319.4171,1366.9223,1103.908,47.9887,792.6022,512.9837,643.0891,7565024,0.10290085524320602,-6.132030963897705,0.41110000014305115,0.4754999876022339,0.5015000104904175,-35.798500061035156
140,1336.2712,1367.8575,197.289,49.3319,527.6446,513.473,420.0792,7607452,-0.15338851511478424,-6.023884296417236,0.41019999980926514,0.47530001401901245,0.5023000240325928,-35.81719970703125
141,1246.9709,1311.0216,1046.1178,60.2096,837.8141,431.9779,718.396,7680010,0.15171782672405243,-6.195982933044434,0.40939998626708984,0.47510001063346863,0.5024999976158142,-35.843299865722656
142,1277.0222,1356.8932,1136.9392,64.1403,904.7564,435.2307,752.2079,7755983,0.04380810260772705,-6.375896453857422,0.40869998931884766,0.47510001063346863,0.5024999976158142,-35.84809875488281
143,1339.5046,1380.3068,299.074,52.8809,611.0944,515.4766,500.9703,7806581,-0.02266867458820343,-6.592733860015869,0.4081999957561493,0.4749999940395355,0.5030999779701233,-35.85350036621094
144,1332.0503,1381.3138,1027.7076,52.6632,757.9138,516.7094,617.2376,7868922,-0.025726035237312317,-6.745941638946533,0.4072999954223633,0.4749000072479248,0.5031999945640564,-35.865299224853516
145,1327.1336,1359.5185,1140.8394,60.8048,814.5135,517.466,666.4653,7936235,-0.09295527637004852,-6.838714122772217,0.40639999508857727,0.4747999906539917,0.5040000081062317,-35.88010025024414
146,1339.9811,1375.9396,364.7275,50.8898,686.7478,541.5648,538.8515,7990659,-0.049489229917526245,-6.899892330169678,0.40549999475479126,0.4745999872684479,0.5044000148773193,-35.89820098876953
147,1364.3037,1368.7426,1108.9928,55.247,813.264,511.2281,662.9901,8057621,0.14788684248924255,-6.7513747215271,0.40389999747276306,0.47429999709129333,0.5034999847412109,-35.93090057373047
148,1359.0119,1359.0119,366.4472,61.8805,658.3364,524.6739,520.2277,8110164,-0.03378225862979889,-6.832092761993408,0.4032000005245209,0.4740999937057495,0.5030999779701233,-35.95560073852539
149,1322.5199,1367.1576,1148.1693,73.8935,884.5492,463.1603,721.1386,8182999,0.015168800950050354,-6.6895036697387695,0.4018000066280365,0.47380000352859497,0.503600001335144,-35.989601135253906
150,1386.9965,1402.9065,1116.5668,37.9216,751.4598,555.8034,591.099,8242700,0.022994384169578552,-6.861087799072266,0.4007999897003174,0.47360000014305115,0.5031999945640564,-36.012901306152344
151,1350.8197,1385.6219,1042.1667,62.54,758.9932,508.9122,603.0,8303603,0.03670269995927811,-6.824825763702393,0.4000000059604645,0.4733999967575073,0.5037000179290771,-36.02840042114258
152,1357.0311,1411.0036,1112.4735,63.2249,811.6988,511.8639,657.2277,8369983,-0.16555094718933105,-6.994967460632324,0.3993000090122223,0.4731000065803528,0.5041000247001648,-36.06039810180664
153,1379.09,1379.09,369.7906,72.2837,671.1569,538.5705,531.0495,8423619,-0.0432572066783905,-6.916570663452148,0.39809998869895935,0.4729999899864197,0.5040000081062317,-36.07270050048828
154,1320.0321,1388.0518,1162.0466,64.8024,857.0341,474.3036,689.1287,8493221,-0.030439406633377075,-6.655245780944824,0.3970000147819519,0.47279998660087585,0.5037000179290771,-36.09370040893555
155,1366.8892,1367.2774,510.5824,55.6114,662.527,539.4773,531.4158,8546894,-0.15610840916633606,-6.739780426025391,0.39590001106262207,0.4726000130176544,0.503600001335144,-36.1234016418457
156,1280.8398,1356.3034,1191.316,54.8628,961.121,438.4685,775.1782,8625187,0.0018831044435501099,-6.6449689865112305,0.39570000767707825,0.4724000096321106,0.5030999779701233,-36.14550018310547
157,1352.6919,1468.6388,959.3376,62.8632,690.4546,532.456,564.6436,8682216,-0.08236732333898544,-6.845606327056885,0.39480000734329224,0.4722000062465668,0.5034999847412109,-36.16889953613281
158,1293.8944,1395.0174,1156.734,45.0027,916.4537,432.1491,751.5743,8758125,0.03982873260974884,-6.891521453857422,0.3937999904155731,0.47200000286102295,0.5037000179290771,-36.18539810180664
159,1356.372,1378.0957,494.8037,46.8192,689.0809,514.6167,544.9109,8813161,-0.10994867980480194,-6.794130325317383,0.3928999900817871,0.47189998626708984,0.5034999847412109,-36.198699951171875
160,1346.3014,1409.4585,1051.0227,76.3538,781.5483,499.2296,612.2772,8875001,-0.005481205880641937,-6.727401256561279,0.3919999897480011,0.47189998626708984,0.5034000277519226,-36.201499938964844
161,1388.7578,1388.7578,388.4711,78.9278,675.4771,525.2061,541.3267,8929675,0.0009416793473064899,-7.109244346618652,0.39100000262260437,0.4715999960899353,0.5026000142097473,-36.234100341796875
162,1282.9938,1367.4621,1185.6183,83.3746,987.7271,399.7822,810.5743,9011543,0.019394347444176674,-7.011412143707275,0.3896999955177307,0.4715000092983246,0.503600001335144,-36.24440002441406
163,1355.6381,1373.1932,457.52,72.2502,683.809,524.4495,544.1584,9066503,0.06489771604537964,-7.1483259201049805,0.38850000500679016,0.47119998931884766,0.5030999779701233,-36.27370071411133
164,1334.1564,1384.3789,1151.7964,51.9254,814.846,503.902,640.4851,9131192,0.0479898601770401,-7.024110794067383,0.3871000111103058,0.47099998593330383,0.5033000111579895,-36.301998138427734
165,1359.3241,1374.1054,376.8164,62.1755,654.406,541.6764,519.9505,9183707,-0.0050943270325660706,-6.965958595275879,0.38589999079704285,0.4706999957561493,0.5030999779701233,-36.33359909057617
166,1327.2871,1391.5952,1194.1701,63.2096,955.8605,463.1253,760.1683,9260484,-0.058067306876182556,-6.912201881408691,0.38519999384880066,0.4706000089645386,0.5033000111579895,-36.345001220703125
167,366.4089,1371.6365,256.3878,65.8996,591.0296,519.4244,470.4158,9307996,0.003411605954170227,-7.146597385406494,0.38499999046325684,0.4706000089645386,0.5037000179290771,-36.34510040283203
168,1288.5068,1395.2651,1194.0921,10.5501,984.3325,417.6214,806.5347,9389456,-0.03168437257409096,-7.362295150756836,0.38449999690055847,0.47040000557899475,0.503600001335144,-36.36470031738281
169,1360.3497,1369.5187,447.283,8.5108,680.9999,543.6016,537.6436,9443758,-0.05916373431682587,-7.38667106628418,0.3837999999523163,0.4702000021934509,0.5034999847412109,-36.38209915161133
170,1333.2638,1376.1641,1195.6522,80.7878,942.2505,456.2858,764.0594,9520928,-0.06579973548650742,-7.498151779174805,0.3831000030040741,0.4699999988079071,0.5030999779701233,-36.40909957885742
171,1362.1871,1385.945,1162.5808,109.6617,927.1287,458.5221,749.6238,9596640,-0.11440655589103699,-7.66008186340332,0.38179999589920044,0.4697999954223633,0.5033000111579895,-36.43009948730469
172,1375.7901,1392.6433,1184.9268,92.0574,881.5961,495.508,703.7822,9667722,-0.07025456428527832,-7.467256546020508,0.38119998574256897,0.46959999203681946,0.5026000142097473,-36.45130157470703
173,1393.0574,1393.0574,1163.5197,83.4642,826.7723,523.1506,650.7426,9733447,0.1296577900648117,-7.506607532501221,0.3801000118255615,0.46939998865127563,0.5023999810218811,-36.47719955444336
174,1340.6906,1378.9762,1200.8108,83.557,797.2159,521.3878,612.6535,9795325,-0.11989638209342957,-7.643535137176514,0.37940001487731934,0.4693000018596649,0.501800000667572,-36.4833984375
175,1345.1481,1387.4781,1191.7701,108.2415,895.8045,488.5534,710.8119,9867117,-0.04138769954442978,-7.674581050872803,0.37779998779296875,0.4691999852657318,0.503000020980835,-36.495399475097656
176,1403.3395,1403.3395,1028.2616,36.223,780.4096,521.8253,617.1485,9929449,0.09159426391124725,-7.814062118530273,0.37709999084472656,0.46889999508857727,0.5033000111579895,-36.529998779296875
177,1353.4738,1401.2839,1163.7348,92.5185,861.016,486.8819,666.604,9996776,0.11952700465917587,-7.658064842224121,0.37599998712539673,0.46869999170303345,0.5034999847412109,-36.55659866333008
178,1403.4568,1410.2862,1162.4243,80.1855,828.1708,528.5299,642.8713,10061706,-0.2689632773399353,-7.9444684982299805,0.3750999867916107,0.4684999883174896,0.5037000179290771,-36.573299407958984
179,1350.6502,1388.2453,1156.4644,92.1356,858.9572,490.835,686.4752,10131040,0.015551567077636719,-7.82669734954834,0.3743000030517578,0.4681999981403351,0.503000020980835,-36.60820007324219
180,1365.5897,1398.2761,1178.4657,90.4033,892.5458,486.6775,698.9505,10201634,0.2662184238433838,-7.741809844970703,0.37299999594688416,0.46790000796318054,0.5029000043869019,-36.640899658203125
181,1387.7318,1387.7318,794.6337,77.3767,737.0515,521.3438,580.2079,10260235,-0.08858953416347504,-7.82583475112915,0.3718999922275543,0.4675999879837036,0.5016999840736389,-36.67409896850586
182,1331.1223,1387.6441,1189.5887,45.458,904.8468,480.8059,713.9208,10332341,0.1747162640094757,-7.941317558288574,0.37139999866485596,0.4672999978065491,0.5020999908447266,-36.708099365234375
183,1379.5444,1379.9571,1214.2368,107.6172,895.7975,511.0576,699.8515,10403026,-0.04726967215538025,-8.074143409729004,0.3702999949455261,0.46720001101493835,0.5016999840736389,-36.7244987487793
184,1402.1442,1402.1442,696.6232,6.84,713.7259,541.419,560.6139,10459648,0.21363946795463562,-8.048933029174805,0.36959999799728394,0.4668999910354614,0.5016999840736389,-36.75519943237305
185,1312.8518,1398.6194,1169.9216,69.4713,906.9619,479.7232,721.3465,10532504,0.03560619056224823,-8.077369689941406,0.3684999942779541,0.4668000042438507,0.501800000667572,-36.768001556396484
186,1369.1174,1371.957,1176.556,105.8636,891.8724,468.2208,712.2871,10604445,0.12413109093904495,-7.9206061363220215,0.3671000003814697,0.4666000008583069,0.501800000667572,-36.793800354003906
187,1352.8827,1377.7803,1109.2377,60.2166,799.6569,532.6578,633.1089,10668389,0.010114043951034546,-7.639729976654053,0.36660000681877136,0.46650001406669617,0.5015000104904175,-36.804901123046875
188,1344.421,1402.8694,1184.2478,62.4822,1006.1146,417.4127,828.9505,10752113,-0.09517015516757965,-7.568873405456543,0.3652999997138977,0.46639999747276306,0.5011000037193298,-36.81809997558594
189,1374.867,1397.3353,632.6716,80.9316,730.6837,536.8773,571.2772,10809812,-0.08152490854263306,-7.31816291809082,0.364300012588501,0.46619999408721924,0.5026000142097473,-36.83869934082031
190,1330.866,1403.332,802.7727,88.4246,745.4782,513.3507,580.7327,10868466,0.01720614731311798,-7.543444633483887,0.36320000886917114,0.4661000072956085,0.5020999908447266,-36.85210037231445
191,1381.2899,1398.712,1048.2688,6.9103,832.9899,518.5588,664.8614,10935617,-0.104263536632061,-7.965266227722168,0.36239999532699585,0.4657999873161316,0.5008000135421753,-36.87860107421875
192,1395.6344,1398.7885,1027.9709,4.1602,747.9404,524.9777,590.3564,10995243,-0.08955219388008118,-7.851444244384766,0.36149999499320984,0.4657000005245209,0.5005999803543091,-36.898399353027344
193,1369.7979,1403.1106,331.4842,52.4183,644.5511,531.4438,486.0495,11044334,-0.003190174698829651,-7.668128490447998,0.36070001125335693,0.46540001034736633,0.5002999901771545,-36.926998138427734
194,1346.0932,1398.5984,1194.5413,76.8281,859.1333,488.9527,662.802,11111277,-0.04713406413793564,-7.738462448120117,0.35920000076293945,0.4652000069618225,0.4993000030517578,-36.953800201416016
195,1383.1007,1399.8747,406.562,27.0816,672.1956,539.1468,531.1584,11164924,-0.01922982931137085,-7.749659538269043,0.35910001397132874,0.4650999903678894,0.49880000948905945,-36.96390151977539
196,1327.7368,1408.2881,1189.4719,106.6117,935.5765,465.9383,733.4752,11239005,0.00992082804441452,-7.783470630645752,0.3582000136375427,0.4648999869823456,0.4984999895095825,-36.9818000793457
197,1396.4564,1396.4564,651.4889,71.9131,706.7698,556.93,537.2673,11293269,0.0011089220643043518,-7.657158374786377,0.3569999933242798,0.46459999680519104,0.49779999256134033,-37.015499114990234
198,1384.0581,1407.2532,1159.3065,61.5502,812.3545,539.3701,629.1584,11356814,-0.06398925185203552,-7.82082462310791,0.3562999963760376,0.4643000066280365,0.49799999594688416,-37.04560089111328
199,1403.4078,1410.9947,1058.8447,80.2693,787.4098,537.8925,600.9406,11417509,-0.024841785430908203,-7.734897136688232,0.35530000925064087,0.4641000032424927,0.4973999857902527,-37.07440185546875
200,1387.4363,1411.0122,1179.8411,70.3039,884.7691,511.9328,694.6832,11487672,0.06616632640361786,-8.111392974853516,0.35440000891685486,0.46380001306533813,0.49779999256134033,-37.106998443603516
201,1396.3028,1411.1302,1172.7056,77.4792,855.4322,509.9617,655.604,11553888,0.06987427175045013,-8.169724464416504,0.35350000858306885,0.4636000096797943,0.4973999857902527,-37.13240051269531
202,1401.9969,1401.9969,302.896,73.6453,629.8852,527.0134,489.6139,11603339,-0.09563396871089935,-8.12966537475586,0.352400004863739,0.46320000290870667,0.4977000057697296,-37.1693000793457
203,1330.7622,1383.3438,1182.0164,89.1757,1016.0059,401.1124,822.4059,11686402,0.03172506392002106,-8.29236125946045,0.35089999437332153,0.46320000290870667,0.4973999857902527,-37.17559814453125
204,1375.5283,1389.0364,1209.074,72.0765,861.4534,517.643,658.5248,11752913,0.009104743599891663,-8.345839500427246,0.34940001368522644,0.46299999952316284,0.4975999891757965,-37.195098876953125
205,1386.4794,1393.0923,1198.8881,74.4938,820.2279,540.4513,622.2178,11815757,0.0970463901758194,-8.337224960327148,0.3481000065803528,0.462799996137619,0.4966000020503998,-37.22100067138672
206,1355.1912,1449.8027,1245.7185,102.035,1064.7956,419.7242,836.7228,11900266,0.14081087708473206,-8.217585563659668,0.34700000286102295,0.4625000059604645,0.49619999527931213,-37.25130081176758
207,162.7629,1399.5945,544.3794,8.6176,715.0928,548.8247,544.2376,11955234,0.018387354910373688,-8.222552299499512,0.3467999994754791,0.4625999927520752,0.49720001220703125,-37.24789810180664
208,1384.381,1481.7824,1219.8835,121.7199,916.9477,484.4789,702.7327,12026210,0.058202482759952545,-8.185697555541992,0.3452000021934509,0.4625000059604645,0.49810001254081726,-37.26250076293945
209,1342.6447,1392.3738,1239.247,95.5233,1033.8115,426.245,806.3168,12107648,-0.00886450707912445,-8.256519317626953,0.34439998865127563,0.46219998598098755,0.4977000057697296,-37.29050064086914
210,1364.3432,1404.1649,407.8376,103.2845,706.6724,537.3074,526.495,12160824,-0.08097448945045471,-8.399249076843262,0.3440999984741211,0.46209999918937683,0.4975999891757965,-37.30039978027344
211,1348.0775,1391.4387,1184.6394,93.8926,902.6896,477.0973,705.7723,12232107,-0.12010375410318375,-8.30724811553955,0.34310001134872437,0.461899995803833,0.49729999899864197,-37.320701599121094
212,1373.9442,1418.3184,1181.4804,99.3919,822.0141,536.3042,619.7327,12294700,-0.01592162251472473,-8.482580184936523,0.34200000762939453,0.4618000090122223,0.49799999594688416,-37.342899322509766
213,1383.467,1417.8916,1089.1592,81.2092,856.7717,505.9954,651.4158,12360493,0.03168904781341553,-8.341900825500488,0.3409999907016754,0.4616999924182892,0.49900001287460327,-37.35309982299805
214,1397.7549,1410.8467,1224.1397,16.139,907.8937,510.6798,707.8119,12431982,0.021168302744627,-8.481606483459473,0.3400999903678894,0.46149998903274536,0.49950000643730164,-37.369598388671875
215,1401.8765,1401.8765,384.9762,80.2953,683.6893,542.9087,514.3861,12483935,0.11252756416797638,-8.574831008911133,0.3393000066280365,0.46129998564720154,0.5001000165939331,-37.39390182495117
216,1352.6453,1400.0849,1175.4623,84.0441,856.7034,490.5857,661.3663,12550733,-0.17303580045700073,-8.60605239868164,0.3382999897003174,0.4611999988555908,0.49939998984336853,-37.412200927734375
217,1391.9664,1599.5096,1039.0569,28.5084,837.5263,501.2195,665.5446,12617953,0.18348312377929688,-8.791472434997559,0.3375999927520752,0.4609000086784363,0.4991999864578247,-37.44770050048828
218,1375.6296,1400.1667,1200.2463,94.6173,886.8537,489.4386,690.396,12687683,-0.01283252239227295,-8.897561073303223,0.3366999924182892,0.46059998869895935,0.4997999966144562,-37.47269821166992
219,1374.5824,1384.6128,484.7099,83.8512,698.5816,527.2216,518.7129,12740073,-0.043725334107875824,-8.849193572998047,0.335099995136261,0.4603999853134155,0.5002999901771545,-37.49720001220703
220,1338.4724,1407.8514,1214.0636,116.438,1036.1943,394.3683,816.5743,12822547,0.02148708701133728,-8.843052864074707,0.33480000495910645,0.4603999853134155,0.5006999969482422,-37.50230026245117
221,1383.7847,1398.4931,1092.6575,88.2744,836.2954,514.705,659.2376,12889130,0.03189534321427345,-9.186686515808105,0.33410000801086426,0.4602000117301941,0.5008999705314636,-37.52399826049805
222,1368.6284,1396.5795,1221.5557,99.0139,869.1589,520.7214,669.2277,12956722,0.21436651051044464,-9.282713890075684,0.3334999978542328,0.4602000117301941,0.4997999966144562,-37.532100677490234
223,1382.1896,1396.8957,1223.8807,101.7407,924.3455,497.7816,712.9406,13028729,-0.08871984481811523,-9.25448989868164,0.33239999413490295,0.45980000495910645,0.49950000643730164,-37.566200256347656
224,1389.8037,1397.0692,1224.603,97.6773,937.8141,465.6894,724.4554,13101899,0.028576970100402832,-9.289496421813965,0.33160001039505005,0.45969998836517334,0.499099999666214,-37.58599853515625
225,1395.4807,1395.4807,1268.2407,60.884,893.3531,542.8416,677.1485,13170291,-0.048550501465797424,-9.363714218139648,0.33090001344680786,0.4593999981880188,0.4986000061035156,-37.61259841918945
226,1391.1533,1404.6767,877.5148,96.8945,772.12,532.646,590.3168,13229913,0.04026222229003906,-9.579009056091309,0.3303999900817871,0.459199994802475,0.4977000057697296,-37.644100189208984
227,1373.4359,1397.2905,1236.827,122.3618,1011.8134,418.6826,794.7129,13310179,-0.03698977828025818,-9.490582466125488,0.32989999651908875,0.45899999141693115,0.4973999857902527,-37.66640090942383
228,1394.1571,1427.8595,1026.6105,97.2564,778.574,543.1591,604.4455,13371228,-0.14563190937042236,-9.386880874633789,0.32919999957084656,0.4587000012397766,0.4973999857902527,-37.69969940185547
229,1361.6815,1386.77,1189.5737,57.6803,800.8258,522.9601,612.0198,13433042,0.07876542210578918,-9.50655460357666,0.32850000262260437,0.4586000144481659,0.4970000088214874,-37.70429992675781
230,1361.5458,1401.4603,1219.9323,96.2954,863.952,520.4059,657.4752,13499447,0.03429321199655533,-9.37796401977539,0.32749998569488525,0.4584999978542328,0.4975000023841858,-37.72589874267578
231,1410.0093,1410.0093,1045.1393,23.6784,816.5763,519.9172,640.9505,13564183,0.15375904738903046,-9.315689086914062,0.326200008392334,0.45809999108314514,0.4968999922275543,-37.76570129394531
232,1363.6025,1407.5475,1209.7385,103.4889,935.6921,492.5443,732.802,13638196,0.028582751750946045,-9.183523178100586,0.325300008058548,0.4578999876976013,0.4966999888420105,-37.788299560546875
